chin_length,directory_name,eye_angle,eye_color,eye_eyebrow_distance,eye_lashes,eye_lid,eye_slant,eyebrow_shape,eyebrow_thickness,eyebrow_weight,eyebrow_width,face_color,face_shape,facial_hair,file_name,glasses,glasses_color,hair,hair_color
2,0,2,1,2,1,1,0,9,3,0,1,5,3,6,cs11753651401707705324.png,6,5,35,4
0,0,0,3,2,1,0,0,10,2,1,0,3,6,14,cs11754761899003379114.png,11,1,62,9
0,0,1,3,0,1,0,1,13,2,0,2,3,4,14,cs11755256307089303089.png,11,4,106,4
0,0,0,3,0,0,0,0,6,2,0,1,5,5,14,cs1175596742075885532.png,11,5,52,3
1,0,1,4,1,0,1,0,4,3,0,0,8,2,14,cs1175670784700238219.png,11,2,13,3
0,0,0,3,0,1,1,0,10,1,0,0,10,5,8,cs11757139970382537196.png,1,4,24,0
1,0,1,4,1,1,1,2,7,3,1,1,8,4,6,cs11760232410782499511.png,1,0,25,9
1,0,0,1,1,1,0,2,12,2,0,0,5,0,14,cs11760906443710124853.png,1,5,56,9
2,0,1,2,0,1,0,2,0,0,1,2,3,4,14,cs11762795858703652639.png,11,3,95,7
2,0,0,3,2,1,0,0,12,1,0,0,5,0,14,cs11762872894104595937.png,11,4,103,9
0,0,0,0,0,1,1,2,8,3,0,2,10,2,12,cs11763245959439958962.png,11,2,78,7
0,0,0,0,0,1,0,2,6,1,1,1,5,6,14,cs11764011375507494377.png,11,4,66,9
1,0,1,2,1,0,1,0,8,3,1,1,10,6,14,cs11764691415308909515.png,11,4,45,7
0,0,2,1,1,0,0,0,5,0,1,2,8,6,14,cs1176489026118058073.png,11,5,100,6
0,0,0,2,0,0,0,0,12,2,1,0,3,2,5,cs1176523602924409912.png,11,0,79,0
0,0,1,4,0,0,0,1,8,2,0,1,10,6,14,cs11765397234033930533.png,11,2,10,7
1,0,0,0,0,1,0,0,13,0,0,2,3,0,4,cs11766269475802035556.png,11,0,44,9
1,0,0,4,1,1,0,0,0,3,1,2,8,4,14,cs11766799086573539108.png,11,4,41,0
2,0,2,1,2,1,0,1,2,3,1,2,5,3,14,cs11766879267365409817.png,6,1,57,0
1,0,0,4,1,0,1,0,1,3,0,2,8,2,14,cs11767675240549399303.png,11,1,15,3
0,0,1,3,2,0,1,0,12,1,0,2,8,0,14,cs11768489153161289113.png,11,1,79,0
0,0,2,4,0,0,0,1,10,3,1,1,10,5,14,cs1176895987424660550.png,11,0,3,4
1,0,1,3,2,1,1,0,4,0,1,1,3,4,6,cs11770071342922175204.png,11,3,33,7
0,0,2,3,2,0,1,2,6,3,1,2,3,5,7,cs11770111199106809050.png,11,6,19,4
1,0,1,4,0,1,1,0,9,3,0,1,10,1,14,cs11771706101289790288.png,1,6,58,0
2,0,2,4,1,1,1,0,3,3,0,1,3,0,2,cs11772989153081417419.png,11,4,55,3
0,0,1,0,1,0,0,2,12,3,1,0,10,5,2,cs11775070164649360560.png,6,4,105,9
0,0,0,2,0,0,0,0,5,3,1,0,10,1,14,cs11776515263335504447.png,11,2,98,4
2,0,0,4,1,1,1,2,12,3,1,0,5,2,4,cs11776899252109178574.png,11,3,105,6
0,0,0,4,0,0,1,1,4,3,1,1,1,6,14,cs11778395150355597334.png,11,6,57,7
2,0,1,2,0,1,1,1,7,3,1,1,5,0,14,cs11778927367148425650.png,11,3,102,9
2,0,0,2,1,0,1,1,13,3,0,1,8,5,13,cs11781334320787461434.png,11,5,109,3
1,0,2,0,0,0,0,2,12,2,1,1,5,6,14,cs11782958174030424385.png,11,1,25,9
2,0,2,0,0,1,1,2,3,2,0,0,1,6,5,cs11783194321331416213.png,11,3,86,0
2,0,2,0,1,1,1,1,8,1,1,0,1,2,6,cs11784045523535803393.png,11,2,102,0
0,0,2,0,0,0,1,2,10,0,0,1,1,4,14,cs11784180804847219533.png,11,0,71,7
1,0,2,1,2,1,0,2,2,1,0,1,3,5,7,cs11785688027986666201.png,1,4,22,6
0,0,2,4,2,0,1,1,4,2,1,2,8,1,0,cs11789483114960427869.png,11,4,6,6
2,0,1,1,1,1,1,2,5,3,1,0,10,3,6,cs1178972630667970271.png,1,3,39,6
1,0,2,1,2,1,1,0,11,1,0,2,10,0,14,cs11790128030784086870.png,6,0,106,9
1,0,1,3,2,0,1,1,12,3,1,1,10,2,1,cs11790477145990978600.png,11,2,70,0
0,0,0,4,2,0,1,0,9,1,0,2,10,4,14,cs11791223302315172792.png,11,6,33,3
2,0,1,3,2,0,0,2,1,3,1,1,5,6,10,cs11791799057214423964.png,11,4,75,7
0,0,1,0,2,0,0,2,10,3,1,0,3,2,13,cs11792652185650057061.png,11,6,38,3
0,0,1,1,2,0,0,1,5,1,1,1,3,5,4,cs1179270260146211485.png,11,0,32,4
1,0,2,2,1,1,0,1,11,3,0,1,8,1,8,cs1179311362985081539.png,11,6,72,3
0,0,2,1,0,1,1,0,9,1,1,0,8,3,14,cs11796117130175424691.png,11,5,36,3
2,0,1,2,0,0,0,2,13,2,0,1,3,6,14,cs11796135078234024880.png,11,4,8,6
0,0,1,0,0,0,1,2,0,0,0,2,1,3,14,cs11796292945542193742.png,1,5,41,0
1,0,1,2,2,1,0,2,5,3,0,0,1,3,14,cs11797299639701764175.png,6,1,59,3
1,0,1,1,0,0,1,0,11,2,0,2,5,2,14,cs11797403523219232442.png,11,0,42,6
1,0,1,1,2,0,0,0,9,1,0,2,10,4,13,cs11797828115854852080.png,11,1,42,6
2,0,0,3,2,1,1,1,1,1,0,0,5,6,2,cs11798303859624965084.png,6,1,30,6
0,0,0,0,0,1,1,0,0,2,0,0,5,5,7,cs11798539716900526875.png,11,0,32,0
1,0,2,1,2,0,0,1,4,0,0,0,5,3,3,cs11800342059106532460.png,11,4,71,6
1,0,0,2,2,0,0,2,8,1,0,2,3,4,14,cs11801306062831556955.png,11,3,98,3
0,0,0,4,1,1,1,2,12,2,1,2,10,2,14,cs11802106020690343035.png,11,5,104,6
1,0,2,1,0,1,0,0,4,0,1,2,3,6,14,cs11803330746306999517.png,11,1,52,6
1,0,1,4,2,1,1,2,11,0,0,0,8,3,11,cs11803617998451873934.png,11,5,80,4
1,0,1,0,1,0,1,0,11,2,1,1,1,5,14,cs11804515410706970951.png,11,1,98,6
0,0,1,1,2,1,0,0,7,1,0,0,8,5,10,cs11805604465936766455.png,11,5,76,4
1,0,2,3,0,1,1,1,5,1,0,1,5,5,9,cs11805773505776287355.png,11,5,90,4
1,0,0,1,0,0,1,0,13,1,1,1,1,5,8,cs11807678253924900505.png,11,6,27,4
0,0,2,2,0,0,1,2,13,0,0,0,1,5,14,cs11807871368670808131.png,11,6,19,7
0,0,1,4,2,1,1,0,12,0,0,1,1,6,9,cs11808152991661687020.png,11,5,88,7
2,0,2,3,2,1,0,1,1,2,1,1,8,4,6,cs11808674354103378750.png,11,5,40,6
2,0,2,2,0,1,1,2,4,3,0,2,5,3,14,cs11809227113898754283.png,11,4,71,9
1,0,2,2,1,0,1,2,7,0,0,1,8,5,3,cs11810405721703164744.png,11,6,39,3
0,0,2,2,2,0,0,1,11,1,1,0,8,6,4,cs11810859611100063007.png,1,5,22,0
0,0,0,2,0,0,1,0,1,1,0,0,5,6,3,cs11812037150850043354.png,11,4,91,3
1,0,2,2,1,0,1,2,11,2,1,2,1,4,0,cs11812311928926746497.png,11,3,107,9
1,0,1,2,2,1,1,2,5,0,0,0,5,4,14,cs11812413699135055043.png,11,0,23,7
1,0,2,1,0,1,1,2,7,3,1,2,3,2,3,cs11812580164417970513.png,11,4,19,0
0,0,2,2,2,0,1,1,6,0,0,0,10,1,14,cs11813013285437948775.png,1,6,52,7
1,0,2,2,1,0,1,0,13,1,1,2,10,5,14,cs118160821658387529.png,11,2,96,0
2,0,1,3,1,0,0,2,9,1,0,2,1,4,11,cs11816414879694652989.png,11,3,11,7
1,0,2,3,0,0,0,1,6,0,0,0,3,3,14,cs11816658405509534945.png,11,0,16,9
0,0,1,3,1,0,0,1,1,1,1,1,8,2,14,cs11818777466870039146.png,11,3,28,0
0,0,0,0,0,1,1,0,8,3,1,1,8,4,14,cs11819013712834321900.png,11,2,7,0
0,0,1,3,1,0,1,1,11,2,0,2,10,6,7,cs11819623268913514081.png,11,1,39,4
1,0,2,0,0,1,1,0,13,2,0,0,5,0,14,cs11820679907764430870.png,11,6,78,7
2,0,2,1,2,0,0,0,13,0,1,2,5,2,5,cs11821280140452375220.png,11,4,3,7
0,0,2,4,2,1,1,0,8,3,0,1,5,3,9,cs11821834008752682959.png,11,1,106,7
1,0,1,2,1,1,0,1,12,1,1,1,10,1,11,cs1182186584387904431.png,6,2,66,4
2,0,0,2,2,1,0,2,7,0,1,1,5,3,14,cs11822011567285709903.png,11,0,56,9
0,0,0,0,0,0,0,2,1,0,0,0,8,1,14,cs1182247177817055269.png,11,0,33,4
1,0,0,0,1,0,0,2,9,1,0,0,5,0,13,cs11822653266314842645.png,11,0,38,6
2,0,0,4,1,0,1,2,8,3,1,2,5,6,14,cs11823508634830852221.png,6,6,20,3
0,0,1,2,0,0,0,0,3,0,0,1,10,3,14,cs11826363920329338282.png,11,0,101,9
1,0,0,0,2,1,1,0,13,1,1,0,10,3,14,cs11826854844034540711.png,11,4,3,4
2,0,2,3,2,0,0,0,10,3,1,0,10,2,1,cs11830525847641235638.png,6,1,72,0
1,0,1,2,2,0,0,2,9,2,0,2,3,0,14,cs11831109535502435095.png,11,1,58,4
2,0,0,1,0,0,1,2,12,0,0,0,3,4,14,cs11831123028330939313.png,11,5,75,7
2,0,2,4,0,1,0,2,3,3,0,0,10,3,14,cs11831282338758690087.png,1,5,55,6
0,0,0,0,0,1,1,1,12,1,0,2,5,2,14,cs11831917967394775975.png,11,0,38,7
1,0,2,0,0,1,1,0,12,3,1,0,5,0,9,cs11831982776780159676.png,11,3,16,0
2,0,0,3,1,0,1,2,3,3,0,0,10,5,14,cs11833710279449397512.png,11,0,51,9
1,0,0,3,2,0,1,2,9,0,1,1,3,4,9,cs11834065155865978691.png,11,2,105,4
2,0,1,1,2,1,1,0,6,0,1,1,1,0,3,cs11834119367265063193.png,1,3,68,0
2,0,0,0,2,0,0,1,11,1,1,1,5,2,14,cs11834751130077279012.png,11,5,21,6
1,0,2,3,2,0,0,0,3,3,1,2,3,3,14,cs11837300453811553482.png,1,0,7,6
2,0,0,1,0,1,0,2,5,0,1,1,10,4,12,cs11838500683600888658.png,11,1,110,3
2,0,0,2,0,0,1,1,5,2,0,1,8,3,3,cs11838536144426238378.png,11,0,96,7
2,0,2,2,0,1,1,1,1,3,0,1,10,2,13,cs11840039214310517420.png,11,3,13,9
1,0,1,4,2,0,0,0,10,3,0,0,3,2,2,cs11841074654053221071.png,6,0,42,3
2,0,1,0,1,1,1,0,0,1,0,2,1,5,14,cs11841115909178078765.png,11,4,51,4
1,0,1,4,0,0,0,2,0,1,0,2,10,4,14,cs11841258213932300567.png,11,0,80,4
0,0,1,3,1,0,1,0,8,0,1,0,1,1,5,cs11841707806015474685.png,11,5,82,7
1,0,1,1,1,0,1,2,10,3,0,0,5,4,3,cs11841784659655087587.png,11,2,68,9
0,0,0,1,0,1,1,2,10,3,1,0,1,1,1,cs11842820591198338572.png,1,0,96,6
0,0,1,2,0,0,1,2,13,1,0,0,8,5,8,cs11842946478337689631.png,11,3,10,9
2,0,2,3,1,0,1,0,13,1,0,0,1,2,14,cs11843373580667012247.png,6,4,7,6
2,0,2,0,2,1,0,1,6,2,0,1,10,3,9,cs11844200961055085883.png,6,5,89,3
0,0,1,2,0,1,0,2,10,1,1,2,1,0,0,cs11845484351692632412.png,11,5,16,0
2,0,0,4,2,0,0,2,7,0,0,1,1,1,13,cs11845705742917253657.png,11,5,49,7
2,0,2,3,1,1,1,2,5,1,0,0,3,0,3,cs1184795131770725763.png,11,4,65,0
1,0,1,0,0,0,0,2,4,0,1,1,8,5,7,cs11849595308411667574.png,11,4,78,4
0,0,0,3,1,0,0,0,13,2,0,0,10,1,0,cs11849863328352956992.png,11,6,82,3
1,0,2,4,0,1,1,0,3,1,1,1,1,1,12,cs11850315494234775855.png,11,3,29,0
2,0,2,1,1,0,0,1,9,0,0,1,3,0,14,cs11850440940240324125.png,11,2,96,0
2,0,2,0,0,0,0,2,9,1,1,0,1,0,14,cs1185051599608394755.png,11,4,49,3
1,0,0,3,0,0,0,1,13,3,1,1,3,2,14,cs1185183987772699009.png,11,6,75,9
2,0,0,1,2,0,0,1,12,1,1,0,1,4,3,cs11853693583994886564.png,11,3,48,6
1,0,1,3,0,1,1,1,1,0,1,2,8,4,14,cs11853699362030347417.png,11,0,28,9
0,0,0,1,0,0,1,1,9,0,0,1,5,4,11,cs1185536862668304601.png,11,0,53,6
2,0,0,1,0,0,0,1,10,3,0,2,10,5,0,cs11856899935112453904.png,11,4,12,0
1,0,1,2,1,1,1,0,10,3,0,1,3,6,14,cs11857269541164465592.png,11,5,55,7
0,0,0,0,2,0,1,2,0,2,0,2,3,5,14,cs11857525804831004150.png,11,5,86,7
2,0,1,3,2,0,1,2,12,3,1,2,3,0,10,cs11857791477300762833.png,6,1,105,7
0,0,2,2,0,0,0,1,3,3,1,1,10,6,12,cs11859067397366493258.png,11,0,35,0
2,0,1,0,2,0,1,1,1,0,1,2,1,1,14,cs11860159421159681304.png,11,3,31,9
2,0,0,2,2,1,0,2,0,1,1,2,10,5,14,cs11860222279587656644.png,11,3,10,0
0,0,2,4,2,1,1,2,12,2,1,0,5,0,14,cs11862834605004165283.png,1,5,66,0
1,0,2,3,0,0,0,2,11,0,1,0,1,3,7,cs11863002979276174194.png,11,2,86,6
1,0,2,2,1,0,0,0,9,3,1,2,10,5,9,cs11863171600243633148.png,11,0,23,0
2,0,2,3,1,0,1,2,3,0,0,0,1,6,5,cs11863577476945115571.png,11,4,41,0
2,0,2,2,0,1,0,1,7,0,1,0,10,3,13,cs11865602160755076809.png,11,3,28,7
2,0,1,4,1,0,1,2,6,1,0,1,5,4,14,cs11866023872718879517.png,11,3,29,9
0,0,2,4,0,0,0,1,0,2,0,1,10,5,14,cs11866187365732369853.png,11,5,108,3
2,0,2,0,0,1,0,2,0,0,0,1,3,3,11,cs11866315044182171172.png,11,0,23,3
1,0,1,2,1,0,0,1,11,0,0,2,3,3,6,cs11867233486948576836.png,11,2,1,7
2,0,2,1,1,0,1,2,10,1,1,1,3,2,14,cs11867304525223863001.png,11,2,90,9
0,0,0,0,2,0,1,0,0,3,0,1,3,4,14,cs11868281845821122293.png,11,1,56,6
0,0,2,1,2,0,1,1,4,1,1,2,1,3,14,cs11868456520145849026.png,11,5,76,0
1,0,2,0,1,0,0,2,9,2,1,2,10,6,14,cs118692564480591641.png,11,6,101,9
1,0,0,0,2,0,1,2,13,3,1,0,8,4,0,cs11869467683010123876.png,11,5,89,9
1,0,2,2,2,0,1,0,11,1,0,0,5,0,6,cs11869534420311567780.png,1,4,75,4
0,0,0,4,2,0,1,2,7,2,1,0,10,5,13,cs11869724838304623384.png,11,2,101,7
1,0,0,0,1,0,0,0,0,3,1,0,1,5,14,cs11871284842226580107.png,11,3,53,0
2,0,1,4,0,1,0,0,0,1,0,0,8,4,14,cs11872604039195998156.png,11,4,92,9
1,0,1,3,2,1,0,2,0,0,1,2,3,1,4,cs11873010008973718207.png,11,3,28,0
1,0,1,2,1,1,1,0,6,3,1,1,3,3,14,cs11873139373460063963.png,11,2,18,3
2,0,1,1,2,1,1,2,7,3,0,0,3,5,14,cs11873557399704516627.png,11,0,98,4
0,0,1,0,0,1,1,1,4,3,1,2,1,1,14,cs11874383883330679266.png,11,5,93,4
2,0,1,0,0,1,0,2,3,3,0,0,5,6,14,cs11875454335504975558.png,11,6,91,4
2,0,2,1,2,0,1,1,1,3,1,0,1,1,14,cs11875458431765967860.png,11,1,71,9
0,0,0,3,2,0,0,1,8,3,0,2,8,1,9,cs11875486847557285418.png,11,0,16,4
2,0,2,2,2,1,0,0,3,1,0,1,10,3,14,cs11876006013906125375.png,6,4,86,9
0,0,2,4,1,0,0,2,10,0,1,2,1,5,1,cs11876924172639551370.png,11,6,96,3
0,0,1,4,2,0,0,2,0,2,0,0,3,3,5,cs11878320363740242527.png,1,6,0,6
1,0,1,1,2,1,0,2,1,0,0,1,10,5,14,cs11882252795806463676.png,11,5,30,4
2,0,0,0,1,0,1,0,1,1,1,2,5,2,14,cs11882369399993899347.png,11,0,40,7
2,0,2,1,0,1,0,1,7,2,1,2,10,5,14,cs11882654840871577987.png,11,4,49,6
0,0,0,2,2,1,0,2,7,2,1,1,3,3,14,cs11883511830724019302.png,11,6,72,4
0,0,1,4,2,0,1,2,10,3,0,1,10,4,14,cs11887190415163277017.png,11,3,24,7
1,0,0,1,0,0,0,0,12,2,1,0,1,3,14,cs11888941218242202103.png,11,1,41,4
0,0,1,3,1,1,1,0,7,0,0,0,10,5,4,cs11889006421191722347.png,11,2,80,0
1,0,2,3,1,0,1,1,8,2,0,1,3,6,0,cs11889443623271238090.png,11,0,75,9
2,0,0,1,1,0,0,1,1,3,0,2,3,1,12,cs11890803588460987018.png,11,4,5,6
2,0,0,4,2,0,0,1,7,3,1,0,10,5,5,cs11891223304532879419.png,11,3,57,7
1,0,2,4,0,1,0,0,1,0,0,1,5,2,7,cs11892526060232884198.png,11,3,33,9
1,0,1,2,1,1,0,1,13,1,1,2,10,6,1,cs11893658291614292728.png,11,2,42,6
2,0,2,0,2,0,1,2,5,0,0,2,1,1,14,cs11896585320881976915.png,11,5,88,6
2,0,1,2,2,1,1,2,12,1,0,2,5,3,14,cs11897164816303289385.png,11,4,23,3
1,0,1,4,2,1,0,1,12,1,0,0,1,3,7,cs11899273568581576766.png,11,0,21,9
2,0,1,2,1,0,0,1,6,1,1,0,3,1,4,cs11902205541107477163.png,11,0,101,7
1,0,1,3,1,0,1,0,10,1,1,2,5,1,10,cs11902892497717966263.png,11,1,72,6
0,0,1,1,1,1,0,0,12,3,0,1,1,0,14,cs11904018316010969275.png,11,6,18,9
2,0,2,4,1,0,0,1,4,1,0,2,1,0,14,cs11907817000652319022.png,11,4,1,6
2,0,1,0,0,1,1,2,13,3,1,2,3,3,12,cs11907819214402011899.png,1,2,39,0
0,0,2,4,0,1,0,2,9,0,1,0,10,1,1,cs11909645288655889931.png,11,6,53,9
2,0,2,3,2,0,0,0,2,0,1,1,1,6,13,cs11909808717244713070.png,11,0,1,7
1,0,2,4,1,0,0,0,1,1,1,2,8,4,14,cs11909954463333764040.png,11,0,70,4
0,0,1,4,1,0,0,0,5,3,0,2,1,2,3,cs1191022429508489541.png,11,6,106,0
1,0,0,1,2,0,0,1,13,2,1,2,1,0,14,cs11910828482437720816.png,11,4,99,3
1,0,2,1,0,0,0,1,11,3,1,0,3,1,10,cs1191286805545870018.png,11,6,97,6
0,0,2,3,1,1,0,2,3,2,0,0,1,1,14,cs11915310282957927518.png,11,3,15,0
0,0,2,1,0,0,0,2,2,0,1,1,10,4,5,cs11915690402873955545.png,11,1,84,3
0,0,2,3,0,0,0,2,12,3,0,0,1,6,14,cs11916068083573009819.png,11,4,70,0
2,0,2,2,2,1,0,0,5,2,1,2,10,0,14,cs1191751821664172978.png,11,6,29,4
1,0,2,0,0,1,0,0,9,0,1,0,1,1,14,cs11918657006688246064.png,11,6,43,6
1,0,1,0,1,1,1,1,11,0,0,1,10,0,14,cs1191920597694122217.png,6,1,12,0
2,0,0,0,1,0,1,2,7,1,1,0,8,4,14,cs11921548335913463065.png,11,0,39,7
1,0,1,1,0,1,0,2,0,2,0,0,3,0,12,cs11923827384017478103.png,11,1,110,6
2,0,0,0,2,0,0,2,12,0,1,2,3,5,10,cs11926755342007861125.png,11,3,59,4
1,0,1,0,1,0,0,2,11,2,1,0,10,6,3,cs11926939992426040355.png,11,6,1,0
1,0,1,4,2,1,1,0,10,1,0,2,10,3,14,cs1192697842645503006.png,1,0,95,0
1,0,1,3,0,0,1,2,11,2,0,0,3,3,14,cs11928694087217410092.png,11,4,58,4
0,0,2,0,2,0,1,1,1,0,0,2,1,1,10,cs11929477922239783344.png,11,1,58,6
1,0,1,1,0,0,0,1,12,2,0,0,3,4,14,cs11929497619282194817.png,6,2,52,0
1,0,2,0,1,1,1,0,4,1,0,1,8,2,10,cs11931877687896905988.png,11,6,9,7
2,0,2,4,0,0,1,1,12,2,0,2,8,4,10,cs11933729094987760397.png,11,3,94,6
0,0,1,4,2,1,1,0,5,0,1,1,1,3,14,cs11933791968882135513.png,11,6,51,3
0,0,1,1,1,1,1,1,12,2,1,1,8,2,14,cs11933859172094387294.png,11,3,97,0
0,0,1,1,2,1,0,0,7,2,0,1,10,1,7,cs11934430639257143303.png,11,1,30,3
1,0,0,0,0,0,1,2,9,1,0,0,1,6,14,cs11935838439050914363.png,11,3,59,3
1,0,2,4,1,0,1,2,7,1,0,2,8,2,14,cs11936434177067684178.png,11,0,34,7
2,0,0,1,2,0,1,2,2,0,0,1,5,5,14,cs1193646920183718761.png,11,3,20,0
0,0,1,0,2,1,1,2,0,0,0,0,5,0,14,cs11936972847108232942.png,11,5,79,3
0,0,0,0,1,0,0,1,0,1,0,0,3,5,0,cs11938056515405902252.png,11,4,42,4
1,0,0,3,1,0,0,1,6,0,0,1,10,3,3,cs11938078737070113874.png,11,3,20,4
1,0,2,2,2,1,0,2,13,0,0,2,1,3,14,cs11940665912735226676.png,11,4,39,0
2,0,2,0,2,0,1,2,12,3,0,0,5,0,4,cs11941747295142159299.png,11,5,24,9
0,0,2,0,1,0,0,0,12,2,1,1,5,3,14,cs11942916187657322647.png,1,5,8,0
1,0,0,3,1,1,1,0,2,2,1,0,1,5,7,cs11943445234833670519.png,11,2,0,0
2,0,1,2,2,1,1,0,1,1,1,2,8,2,8,cs11943991748058710566.png,11,2,14,0
2,0,1,3,1,0,1,2,12,1,0,0,10,5,14,cs11944000052632071339.png,11,2,0,6
0,0,2,2,0,1,0,0,2,3,0,0,5,1,10,cs11944620946014996303.png,11,0,71,6
1,0,1,2,1,0,1,0,3,0,0,0,5,1,5,cs11944836069146780622.png,11,3,95,0
2,0,2,3,1,0,0,0,5,2,0,0,8,2,12,cs11946865236590244233.png,11,5,85,4
2,0,2,3,1,0,1,0,11,1,0,1,3,4,14,cs11947553415785202030.png,1,3,93,9
0,0,1,0,1,1,1,1,11,1,0,2,8,0,0,cs11947654351336416647.png,11,1,66,0
1,0,0,3,1,0,1,1,13,0,1,1,5,4,12,cs11949844933852827910.png,11,4,100,9
1,0,2,0,0,0,0,2,7,1,1,1,10,6,14,cs11950623726941264497.png,11,5,17,4
2,0,1,1,1,0,0,1,12,3,0,1,1,0,13,cs11950644614352032341.png,11,0,96,4
1,0,1,1,0,0,0,2,11,0,0,2,8,3,2,cs11952226871286958490.png,11,3,65,3
2,0,0,4,0,0,0,2,0,0,0,2,3,5,14,cs11952549629896413779.png,6,4,43,7
2,0,1,4,0,1,1,2,4,2,0,1,10,0,14,cs11956792899599692502.png,11,2,17,9
1,0,1,2,2,1,1,2,8,1,0,1,5,1,6,cs11956984665516835979.png,11,4,55,3
1,0,0,4,0,0,1,0,1,3,0,2,10,0,7,cs11958992275790578448.png,11,1,93,3
0,0,1,3,2,0,1,0,10,1,1,0,10,3,14,cs11960597619903626148.png,11,6,69,7
2,0,1,3,1,1,1,2,2,0,0,2,1,0,14,cs11960647023419050497.png,11,6,70,3
1,0,1,0,2,1,0,1,9,0,0,0,1,0,7,cs11960794196541889592.png,11,4,54,6
2,0,2,3,2,1,1,1,1,2,0,2,8,3,14,cs11961675236966019138.png,11,1,88,3
1,0,1,1,0,1,1,1,1,0,0,1,3,1,13,cs11965353851295109026.png,11,2,13,3
0,0,1,4,0,1,0,1,2,0,0,2,5,6,6,cs11966859308812695189.png,11,1,38,7
0,0,1,3,0,0,1,0,12,0,1,1,10,1,14,cs11967015640607111601.png,11,1,64,3
0,0,0,0,0,1,0,0,9,0,0,1,10,6,5,cs11969216933845063733.png,11,0,85,6
2,0,0,1,2,0,1,0,12,1,1,2,5,2,7,cs11969272200596362989.png,11,6,77,7
2,0,2,3,1,1,1,1,12,0,0,1,5,1,14,cs1196928442258771894.png,11,1,56,7
1,0,1,1,2,0,1,1,7,0,0,2,1,0,14,cs11970068452883087073.png,6,1,69,6
0,0,2,2,1,1,1,2,9,2,0,2,10,4,14,cs11970270982268353262.png,11,4,92,0
0,0,0,2,1,1,0,2,1,2,0,1,5,0,12,cs11970611225629968378.png,6,0,76,7
0,0,0,1,0,0,0,2,9,3,1,1,3,6,14,cs11971644931507969849.png,11,5,64,6
0,0,0,0,1,1,1,2,5,3,0,2,8,2,14,cs11972371703003059950.png,11,1,5,4
2,0,0,2,2,1,1,1,9,3,0,1,10,3,6,cs11972677307749082963.png,1,4,1,9
0,0,1,1,2,1,0,0,1,1,0,1,10,4,1,cs11972679299935662505.png,11,2,56,4
1,0,2,4,1,0,1,1,12,0,1,1,8,3,0,cs11972701048901331526.png,11,4,14,0
1,0,0,4,0,1,0,1,13,1,1,1,1,5,14,cs11972746690637932.png,11,2,35,9
0,0,0,1,1,1,0,0,4,0,1,2,5,1,14,cs11973339970090766782.png,11,1,31,9
0,0,1,1,1,0,1,2,6,3,0,0,3,1,12,cs11973363729390580590.png,11,1,26,7
1,0,1,3,0,0,0,0,12,3,0,0,3,6,5,cs11975338752091092137.png,1,6,30,7
1,0,2,2,1,1,1,2,2,3,1,0,8,2,10,cs11976417757716555481.png,11,4,14,4
2,0,0,4,2,1,1,0,1,3,0,1,5,1,3,cs11977646457834153784.png,11,4,101,0
2,0,0,0,1,0,1,0,9,3,0,0,8,5,1,cs119805871652230413.png,1,4,103,3
1,0,0,0,2,1,1,1,3,0,1,0,5,6,9,cs11980924834176711031.png,1,6,17,4
1,0,2,4,0,1,0,1,8,0,0,1,8,3,13,cs11981912640988507701.png,11,6,49,3
1,0,1,3,2,0,1,0,13,3,0,0,5,2,9,cs11982239040409033905.png,11,5,81,6
0,0,2,1,2,1,0,0,10,2,0,1,10,4,14,cs11982827308637823481.png,11,4,103,7
1,0,1,4,0,0,0,2,9,3,0,2,3,5,12,cs11982956702990544033.png,11,4,55,4
0,0,2,1,0,0,1,1,0,1,0,1,5,0,14,cs11983034907842180353.png,6,4,51,0
1,0,0,1,2,0,1,2,0,1,1,1,10,6,3,cs11983474347398556806.png,6,1,34,3
1,0,1,2,1,0,0,1,1,3,1,1,3,0,11,cs11984780509046850692.png,11,1,21,7
1,0,2,0,0,1,0,1,5,1,0,2,8,0,12,cs11984960430991608352.png,11,1,10,6
0,0,2,1,2,0,1,0,12,1,0,1,1,3,2,cs11985683691707346177.png,11,5,53,4
1,0,1,2,1,0,1,2,4,3,0,2,3,2,14,cs11986963392171801541.png,11,3,42,0
2,0,0,0,0,0,1,0,0,1,1,2,5,0,14,cs11987636113244784507.png,11,5,48,7
0,0,0,1,0,0,0,2,8,0,1,0,8,6,9,cs11987895085315457986.png,11,2,79,9
0,0,2,0,1,1,1,0,1,0,1,0,8,1,14,cs11988108804381382312.png,6,6,69,0
2,0,2,2,0,0,0,0,7,1,1,2,1,1,4,cs11988117296918213282.png,11,2,37,9
2,0,2,1,0,0,0,0,3,2,0,2,8,5,7,cs11989377101894292128.png,11,3,7,4
2,0,0,0,1,1,1,2,6,2,0,1,1,5,14,cs11991403117692644676.png,11,6,9,6
1,0,1,3,2,1,1,2,0,3,1,0,8,5,14,cs11991825016097802788.png,11,4,102,7
1,0,1,4,1,1,1,1,4,3,0,1,10,5,2,cs11992306376905385477.png,1,5,90,0
1,0,0,2,1,1,1,2,0,3,0,2,8,2,8,cs11992330647790316151.png,11,4,76,6
2,0,1,0,1,1,0,0,2,3,1,2,3,3,14,cs11992540727349904619.png,11,6,43,7
2,0,2,4,2,0,0,1,13,2,1,1,3,1,14,cs11992759528541526506.png,11,5,86,3
